problem,crossoverProb,mutationProb,nMutatedGenes,maxISteps,execution,nGenerations,nFitnessEvaluations,bestFitness
./problems/s200, 0.600000, 0.005000, 1, 1000000, 81, -1, 10248, 43959.000000
./problems/s200, 0.600000, 0.005000, 1, 1000000, 82, -1, 22067, 43959.000000
./problems/s200, 0.600000, 0.005000, 1, 1000000, 83, -1, 1532, 43959.000000
./problems/s200, 0.600000, 0.005000, 1, 1000000, 84, -1, 832, 43959.000000
./problems/s200, 0.600000, 0.005000, 1, 1000000, 85, -1, 5285, 43959.000000
./problems/s200, 0.600000, 0.005000, 1, 1000000, 86, -1, 1749, 43959.000000
./problems/s200, 0.600000, 0.005000, 1, 1000000, 87, -1, 2000, 43959.000000
./problems/s200, 0.600000, 0.005000, 1, 1000000, 88, -1, 1357, 43959.000000
./problems/s200, 0.600000, 0.005000, 1, 1000000, 89, -1, 3326, 43959.000000
./problems/s200, 0.600000, 0.005000, 1, 1000000, 90, -1, 41837, 43959.000000
./problems/s200, 0.600000, 0.005000, 1, 1000000, 91, -1, 6514, 43959.000000
./problems/s200, 0.600000, 0.005000, 1, 1000000, 92, -1, 4651, 43959.000000
./problems/s200, 0.600000, 0.005000, 1, 1000000, 93, -1, 3087, 43959.000000
./problems/s200, 0.600000, 0.005000, 1, 1000000, 94, -1, 28630, 43959.000000
./problems/s200, 0.600000, 0.005000, 1, 1000000, 95, -1, 8913, 43959.000000
./problems/s200, 0.600000, 0.005000, 1, 1000000, 96, -1, 5389, 43959.000000
./problems/s200, 0.600000, 0.005000, 1, 1000000, 97, -1, 1976, 43959.000000
./problems/s200, 0.600000, 0.005000, 1, 1000000, 98, -1, 40756, 43959.000000
./problems/s200, 0.600000, 0.005000, 1, 1000000, 99, -1, 3071, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 0, -1, 2582, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 1, -1, 1649, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 2, -1, 15870, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 3, -1, 2035, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 4, -1, 558, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 5, -1, 7273, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 6, -1, 1275, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 7, -1, 4844, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 8, -1, 458, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 9, -1, 1886, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 10, -1, 13764, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 11, -1, 2024, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 12, -1, 2441, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 13, -1, 1981, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 14, -1, 6632, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 15, -1, 12386, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 16, -1, 2567, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 17, -1, 5795, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 18, -1, 5923, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 19, -1, 9753, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 20, -1, 1706, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 21, -1, 1208, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 22, -1, 589, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 23, -1, 619, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 24, -1, 9821, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 25, -1, 848, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 26, -1, 455, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 27, -1, 6117, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 28, -1, 7098, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 29, -1, 2023, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 30, -1, 8833, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 31, -1, 9823, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 32, -1, 6291, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 33, -1, 16050, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 34, -1, 8772, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 35, -1, 1684, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 36, -1, 5194, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 37, -1, 690, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 38, -1, 21195, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 39, -1, 1212, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 40, -1, 3442, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 41, -1, 3454, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 42, -1, 2397, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 43, -1, 8069, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 44, -1, 18138, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 45, -1, 1849, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 46, -1, 4389, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 47, -1, 4864, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 48, -1, 4432, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 49, -1, 975, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 50, -1, 362, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 51, -1, 3740, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 52, -1, 15026, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 53, -1, 3112, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 54, -1, 2715, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 55, -1, 1421, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 56, -1, 2290, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 57, -1, 841, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 58, -1, 342, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 59, -1, 4579, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 60, -1, 3184, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 61, -1, 2432, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 62, -1, 154, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 63, -1, 1545, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 64, -1, 3267, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 65, -1, 353, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 66, -1, 7143, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 67, -1, 407, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 68, -1, 6758, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 69, -1, 11637, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 70, -1, 572, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 71, -1, 13229, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 72, -1, 1169, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 73, -1, 215, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 74, -1, 1630, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 75, -1, 2487, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 76, -1, 11085, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 77, -1, 3264, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 78, -1, 6419, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 79, -1, 1648, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 80, -1, 1758, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 81, -1, 3607, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 82, -1, 1217, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 83, -1, 3291, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 84, -1, 2342, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 85, -1, 1096, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 86, -1, 5004, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 87, -1, 651, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 88, -1, 313, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 89, -1, 428, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 90, -1, 2819, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 91, -1, 1891, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 92, -1, 2231, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 93, -1, 6855, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 94, -1, 11516, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 95, -1, 1231, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 96, -1, 21446, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 97, -1, 4602, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 98, -1, 1595, 43959.000000
./problems/s200, 0.600000, 0.025000, 5, 1000000, 99, -1, 2055, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 0, -1, 4793, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 1, -1, 6472, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 2, -1, 1437, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 3, -1, 2942, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 4, -1, 5818, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 5, -1, 15521, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 6, -1, 4875, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 7, -1, 11221, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 8, -1, 481, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 9, -1, 2338, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 10, -1, 2296, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 11, -1, 4078, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 12, -1, 8183, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 13, -1, 5925, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 14, -1, 2779, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 15, -1, 18767, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 16, -1, 8775, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 17, -1, 222, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 18, -1, 1965, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 19, -1, 11095, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 20, -1, 3056, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 21, -1, 1829, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 22, -1, 2612, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 23, -1, 13596, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 24, -1, 1069, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 25, -1, 3225, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 26, -1, 14695, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 27, -1, 970, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 28, -1, 1858, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 29, -1, 2561, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 30, -1, 3094, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 31, -1, 15285, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 32, -1, 3209, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 33, -1, 8966, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 34, -1, 5796, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 35, -1, 1818, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 36, -1, 4978, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 37, -1, 497, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 38, -1, 8905, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 39, -1, 25510, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 40, -1, 2254, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 41, -1, 9279, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 42, -1, 6199, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 43, -1, 793, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 44, -1, 3892, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 45, -1, 3344, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 46, -1, 3220, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 47, -1, 1748, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 48, -1, 200, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 49, -1, 1981, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 50, -1, 1134, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 51, -1, 6153, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 52, -1, 5273, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 53, -1, 5127, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 54, -1, 1456, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 55, -1, 3502, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 56, -1, 5790, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 57, -1, 1351, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 58, -1, 5339, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 59, -1, 2684, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 60, -1, 11650, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 61, -1, 1464, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 62, -1, 8216, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 63, -1, 1043, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 64, -1, 8898, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 65, -1, 1984, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 66, -1, 13561, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 67, -1, 1730, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 68, -1, 2595, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 69, -1, 1762, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 70, -1, 4323, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 71, -1, 1710, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 72, -1, 2940, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 73, -1, 23958, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 74, -1, 427, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 75, -1, 8457, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 76, -1, 1944, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 77, -1, 1531, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 78, -1, 5602, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 79, -1, 1599, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 80, -1, 504, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 81, -1, 4809, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 82, -1, 102, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 83, -1, 2174, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 84, -1, 13270, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 85, -1, 452, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 86, -1, 3715, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 87, -1, 27058, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 88, -1, 2533, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 89, -1, 1954, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 90, -1, 4357, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 91, -1, 1384, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 92, -1, 3329, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 93, -1, 7912, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 94, -1, 308, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 95, -1, 7658, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 96, -1, 12441, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 97, -1, 4279, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 98, -1, 2658, 43959.000000
./problems/s200, 0.600000, 0.050000, 10, 1000000, 99, -1, 233, 43959.000000
./problems/s200, 0.600000, 0.075000, 15, 1000000, 0, -1, 4662, 43959.000000
./problems/s200, 0.600000, 0.075000, 15, 1000000, 1, -1, 2557, 43959.000000
./problems/s200, 0.600000, 0.075000, 15, 1000000, 2, -1, 15740, 43959.000000
./problems/s200, 0.600000, 0.075000, 15, 1000000, 3, -1, 1360, 43959.000000
./problems/s200, 0.600000, 0.075000, 15, 1000000, 4, -1, 5235, 43959.000000
./problems/s200, 0.600000, 0.075000, 15, 1000000, 5, -1, 34155, 43959.000000
./problems/s200, 0.600000, 0.075000, 15, 1000000, 6, -1, 5865, 43959.000000
./problems/s200, 0.600000, 0.075000, 15, 1000000, 7, -1, 1780, 43959.000000
./problems/s200, 0.600000, 0.075000, 15, 1000000, 8, -1, 3135, 43959.000000
./problems/s200, 0.600000, 0.075000, 15, 1000000, 9, -1, 1959, 43959.000000
./problems/s200, 0.600000, 0.075000, 15, 1000000, 10, -1, 22536, 43959.000000
./problems/s200, 0.600000, 0.075000, 15, 1000000, 11, -1, 2259, 43959.000000
./problems/s200, 0.600000, 0.075000, 15, 1000000, 12, -1, 10749, 43959.000000
./problems/s200, 0.600000, 0.075000, 15, 1000000, 13, -1, 1914, 43959.000000
./problems/s200, 0.600000, 0.075000, 15, 1000000, 14, -1, 3556, 43959.000000
./problems/s200, 0.600000, 0.075000, 15, 1000000, 15, -1, 8711, 43959.000000
