problem,crossoverProb,mutationProb,nMutatedGenes,maxISteps,execution,nGenerations,nFitnessEvaluations,bestFitness
./problems/s100, 0.600000, 0.010000, 1, 1000000, 82, -1, 3506, 19569.000000
./problems/s100, 0.600000, 0.010000, 1, 1000000, 83, -1, 1378, 19569.000000
./problems/s100, 0.600000, 0.010000, 1, 1000000, 84, -1, 15949, 19569.000000
./problems/s100, 0.600000, 0.010000, 1, 1000000, 85, -1, 1879, 19569.000000
./problems/s100, 0.600000, 0.010000, 1, 1000000, 86, -1, 30874, 19569.000000
./problems/s100, 0.600000, 0.010000, 1, 1000000, 87, -1, 4869, 19569.000000
./problems/s100, 0.600000, 0.010000, 1, 1000000, 88, -1, 4703, 19569.000000
./problems/s100, 0.600000, 0.010000, 1, 1000000, 89, -1, 5174, 19569.000000
./problems/s100, 0.600000, 0.010000, 1, 1000000, 90, -1, 8032, 19569.000000
./problems/s100, 0.600000, 0.010000, 1, 1000000, 91, -1, 8629, 19569.000000
./problems/s100, 0.600000, 0.010000, 1, 1000000, 92, -1, 12503, 19569.000000
./problems/s100, 0.600000, 0.010000, 1, 1000000, 93, -1, 28637, 19569.000000
./problems/s100, 0.600000, 0.010000, 1, 1000000, 94, -1, 3465, 19569.000000
./problems/s100, 0.600000, 0.010000, 1, 1000000, 95, -1, 12243, 19569.000000
./problems/s100, 0.600000, 0.010000, 1, 1000000, 96, -1, 14397, 19569.000000
./problems/s100, 0.600000, 0.010000, 1, 1000000, 97, -1, 6576, 19569.000000
./problems/s100, 0.600000, 0.010000, 1, 1000000, 98, -1, 5447, 19569.000000
./problems/s100, 0.600000, 0.010000, 1, 1000000, 99, -1, 4071, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 0, -1, 566, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 1, -1, 749, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 2, -1, 5935, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 3, -1, 10492, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 4, -1, 9160, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 5, -1, 5462, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 6, -1, 3130, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 7, -1, 4546, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 8, -1, 8700, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 9, -1, 1643, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 10, -1, 10277, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 11, -1, 1087, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 12, -1, 560, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 13, -1, 10020, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 14, -1, 4216, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 15, -1, 5204, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 16, -1, 2514, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 17, -1, 6301, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 18, -1, 2349, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 19, -1, 2630, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 20, -1, 2906, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 21, -1, 1150, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 22, -1, 452, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 23, -1, 2224, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 24, -1, 8440, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 25, -1, 1232, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 26, -1, 1718, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 27, -1, 1493, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 28, -1, 1031, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 29, -1, 6964, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 30, -1, 1806, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 31, -1, 11260, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 32, -1, 6715, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 33, -1, 347, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 34, -1, 6019, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 35, -1, 9222, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 36, -1, 3909, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 37, -1, 5476, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 38, -1, 3741, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 39, -1, 3587, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 40, -1, 394, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 41, -1, 1830, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 42, -1, 1459, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 43, -1, 5277, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 44, -1, 3437, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 45, -1, 2169, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 46, -1, 4888, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 47, -1, 17969, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 48, -1, 1192, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 49, -1, 3954, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 50, -1, 2801, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 51, -1, 3674, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 52, -1, 1819, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 53, -1, 9101, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 54, -1, 11654, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 55, -1, 4390, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 56, -1, 3410, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 57, -1, 3710, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 58, -1, 4257, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 59, -1, 2858, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 60, -1, 464, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 61, -1, 2686, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 62, -1, 21450, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 63, -1, 993, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 64, -1, 4358, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 65, -1, 4707, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 66, -1, 1071, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 67, -1, 11031, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 68, -1, 5048, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 69, -1, 7741, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 70, -1, 1781, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 71, -1, 6406, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 72, -1, 1330, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 73, -1, 2040, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 74, -1, 302, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 75, -1, 1136, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 76, -1, 5035, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 77, -1, 134, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 78, -1, 5454, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 79, -1, 639, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 80, -1, 1751, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 81, -1, 4999, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 82, -1, 1318, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 83, -1, 1196, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 84, -1, 1557, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 85, -1, 3716, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 86, -1, 1391, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 87, -1, 1276, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 88, -1, 2278, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 89, -1, 284, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 90, -1, 603, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 91, -1, 435, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 92, -1, 5900, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 93, -1, 3669, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 94, -1, 1830, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 95, -1, 2616, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 96, -1, 2053, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 97, -1, 870, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 98, -1, 7518, 19569.000000
./problems/s100, 0.600000, 0.050000, 5, 1000000, 99, -1, 2022, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 0, -1, 7035, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 1, -1, 2058, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 2, -1, 781, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 3, -1, 1042, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 4, -1, 3064, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 5, -1, 4141, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 6, -1, 1278, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 7, -1, 598, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 8, -1, 6067, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 9, -1, 4562, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 10, -1, 2965, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 11, -1, 6086, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 12, -1, 11586, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 13, -1, 7769, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 14, -1, 12123, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 15, -1, 1331, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 16, -1, 4618, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 17, -1, 235, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 18, -1, 1235, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 19, -1, 12319, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 20, -1, 1680, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 21, -1, 4836, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 22, -1, 9194, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 23, -1, 3285, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 24, -1, 1418, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 25, -1, 412, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 26, -1, 2607, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 27, -1, 10535, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 28, -1, 5968, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 29, -1, 4935, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 30, -1, 7560, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 31, -1, 1330, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 32, -1, 11041, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 33, -1, 4236, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 34, -1, 6716, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 35, -1, 798, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 36, -1, 360, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 37, -1, 5394, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 38, -1, 474, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 39, -1, 2018, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 40, -1, 14355, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 41, -1, 5341, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 42, -1, 2041, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 43, -1, 785, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 44, -1, 3828, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 45, -1, 6751, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 46, -1, 6954, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 47, -1, 101, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 48, -1, 10664, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 49, -1, 7449, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 50, -1, 3146, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 51, -1, 1522, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 52, -1, 2307, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 53, -1, 308, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 54, -1, 5772, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 55, -1, 2855, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 56, -1, 4191, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 57, -1, 3606, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 58, -1, 22194, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 59, -1, 753, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 60, -1, 4869, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 61, -1, 1349, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 62, -1, 2990, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 63, -1, 1077, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 64, -1, 959, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 65, -1, 10091, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 66, -1, 6262, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 67, -1, 6266, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 68, -1, 862, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 69, -1, 19779, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 70, -1, 584, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 71, -1, 12367, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 72, -1, 1539, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 73, -1, 5177, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 74, -1, 747, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 75, -1, 9025, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 76, -1, 2710, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 77, -1, 4586, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 78, -1, 23056, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 79, -1, 101, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 80, -1, 3808, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 81, -1, 6793, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 82, -1, 1899, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 83, -1, 1008, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 84, -1, 4858, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 85, -1, 2256, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 86, -1, 874, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 87, -1, 3403, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 88, -1, 11494, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 89, -1, 1274, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 90, -1, 2980, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 91, -1, 7837, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 92, -1, 1315, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 93, -1, 1019, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 94, -1, 10524, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 95, -1, 2582, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 96, -1, 1373, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 97, -1, 5019, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 98, -1, 916, 19569.000000
./problems/s100, 0.600000, 0.100000, 10, 1000000, 99, -1, 18965, 19569.000000
./problems/s100, 0.600000, 0.150000, 15, 1000000, 0, -1, 13334, 19569.000000
./problems/s100, 0.600000, 0.150000, 15, 1000000, 1, -1, 11315, 19569.000000
./problems/s100, 0.600000, 0.150000, 15, 1000000, 2, -1, 3945, 19569.000000
./problems/s100, 0.600000, 0.150000, 15, 1000000, 3, -1, 952, 19569.000000
./problems/s100, 0.600000, 0.150000, 15, 1000000, 4, -1, 8226, 19569.000000
./problems/s100, 0.600000, 0.150000, 15, 1000000, 5, -1, 7777, 19569.000000
./problems/s100, 0.600000, 0.150000, 15, 1000000, 6, -1, 1873, 19569.000000
./problems/s100, 0.600000, 0.150000, 15, 1000000, 7, -1, 8154, 19569.000000
./problems/s100, 0.600000, 0.150000, 15, 1000000, 8, -1, 2107, 19569.000000
./problems/s100, 0.600000, 0.150000, 15, 1000000, 9, -1, 9260, 19569.000000
./problems/s100, 0.600000, 0.150000, 15, 1000000, 10, -1, 1743, 19569.000000
./problems/s100, 0.600000, 0.150000, 15, 1000000, 11, -1, 13220, 19569.000000
./problems/s100, 0.600000, 0.150000, 15, 1000000, 12, -1, 5248, 19569.000000
./problems/s100, 0.600000, 0.150000, 15, 1000000, 13, -1, 1293, 19569.000000
./problems/s100, 0.600000, 0.150000, 15, 1000000, 14, -1, 2727, 19569.000000
